rider,course,distance_m,power_w
female_climber,Flanders,40973,257
female_climber,Flanders,41030,257
female_climber,Flanders,41087,257
female_climber,Flanders,41145,257
female_climber,Flanders,41202,257
female_climber,Flanders,41259,257
female_climber,Flanders,41316,257
female_climber,Flanders,41373,257
female_climber,Flanders,41430,257
female_climber,Flanders,41488,257
female_climber,Flanders,41545,257
female_climber,Flanders,41602,257
female_climber,Flanders,41659,257
female_climber,Flanders,41716,257
female_climber,Flanders,41773,257
female_climber,Flanders,41830,257
female_climber,Flanders,41887,257
female_climber,Flanders,41945,257
female_climber,Flanders,42002,257
female_climber,Flanders,42059,257
female_climber,Flanders,42116,257
female_climber,Flanders,42173,256
female_climber,Flanders,42230,256
female_climber,Flanders,42287,256
female_climber,Flanders,42344,256
female_climber,Flanders,42402,256
female_climber,Flanders,42459,256
female_climber,Flanders,42516,256
female_climber,Flanders,42573,256
female_climber,Flanders,42630,256
female_climber,Flanders,42687,256
female_climber,Flanders,42744,256
female_climber,Flanders,42801,256
female_climber,Flanders,42858,256
female_climber,Flanders,42915,256
female_climber,Flanders,42972,256
female_climber,Flanders,43030,256
female_climber,Flanders,43087,256
female_climber,Flanders,43144,256
female_climber,Flanders,43201,256
female_climber,Flanders,43258,256
female_climber,Flanders,43315,256
baseline,Custom,10,359
baseline,Custom,60,359
baseline,Custom,114,359
baseline,Custom,171,359
baseline,Custom,229,359
baseline,Custom,287,359
baseline,Custom,346,359
baseline,Custom,406,359
baseline,Custom,466,359
baseline,Custom,526,359
baseline,Custom,585,359
baseline,Custom,645,359
baseline,Custom,705,359
baseline,Custom,765,359
baseline,Custom,826,359
baseline,Custom,886,359
baseline,Custom,947,359
baseline,Custom,1008,359
baseline,Custom,1062,354
baseline,Custom,1105,354
baseline,Custom,1143,354
baseline,Custom,1177,354
baseline,Custom,1211,354
baseline,Custom,1243,354
baseline,Custom,1275,354
baseline,Custom,1307,354
baseline,Custom,1339,354
baseline,Custom,1371,354
baseline,Custom,1403,354
baseline,Custom,1435,354
baseline,Custom,1466,354
baseline,Custom,1498,354
baseline,Custom,1530,354
baseline,Custom,1562,352
baseline,Custom,1594,351
baseline,Custom,1626,285
baseline,Custom,1663,285
baseline,Custom,1703,285
baseline,Custom,1744,285
baseline,Custom,1787,285
baseline,Custom,1833,359
baseline,Custom,1891,359
baseline,Custom,1957,359
baseline,Custom,2030,359
baseline,Custom,2106,359
baseline,Custom,2185,359
baseline,Custom,2264,359
baseline,Custom,2345,359
baseline,Custom,2426,359
baseline,Custom,2508,359
baseline,Custom,2586,359
baseline,Custom,2659,359
baseline,Custom,2727,359
baseline,Custom,2792,359
baseline,Custom,2854,359
baseline,Custom,2914,359
baseline,Custom,2973,359
baseline,Custom,3031,359
baseline,Custom,3088,359
baseline,Custom,3146,359
baseline,Custom,3203,359
baseline,Custom,3260,357
baseline,Custom,3317,356
baseline,Custom,3374,354
baseline,Custom,3431,353
baseline,Custom,3488,352
baseline,Custom,3544,351
baseline,Custom,3602,350
baseline,Custom,3661,348
baseline,Custom,3721,347
baseline,Custom,3782,346
baseline,Custom,3844,346
baseline,Custom,3907,345
baseline,Custom,3971,344
baseline,Custom,4035,343
baseline,Custom,4100,342
baseline,Custom,4164,341
baseline,Custom,4228,341
baseline,Custom,4293,340
baseline,Custom,4357,339
baseline,Custom,4422,338
baseline,Custom,4486,338
baseline,Custom,4551,337
baseline,Custom,4615,337
baseline,Custom,4679,336
baseline,Custom,4744,335
baseline,Custom,4808,335
baseline,Custom,4872,334
baseline,Custom,4937,334
baseline,Custom,5001,333
male_tt,Custom,10,420
male_tt,Custom,66,420
male_tt,Custom,126,420
male_tt,Custom,189,420
male_tt,Custom,253,420
male_tt,Custom,319,420
male_tt,Custom,385,420
male_tt,Custom,452,420
male_tt,Custom,520,420
male_tt,Custom,588,420
male_tt,Custom,655,420
male_tt,Custom,723,420
male_tt,Custom,792,420
male_tt,Custom,860,420
male_tt,Custom,929,420
male_tt,Custom,998,420
male_tt,Custom,1062,418
male_tt,Custom,1114,418
male_tt,Custom,1160,418
male_tt,Custom,1201,418
male_tt,Custom,1239,418
male_tt,Custom,1276,418
male_tt,Custom,1313,418
male_tt,Custom,1349,418
male_tt,Custom,1384,418
male_tt,Custom,1420,418
male_tt,Custom,1456,418
male_tt,Custom,1492,418
male_tt,Custom,1527,418
male_tt,Custom,1563,418
male_tt,Custom,1598,418
male_tt,Custom,1636,386
male_tt,Custom,1680,386
male_tt,Custom,1727,386
male_tt,Custom,1777,386
male_tt,Custom,1829,420
male_tt,Custom,1892,420
male_tt,Custom,1965,420
male_tt,Custom,2045,420
male_tt,Custom,2129,420
male_tt,Custom,2217,420
male_tt,Custom,2307,420
male_tt,Custom,2398,420
male_tt,Custom,2491,420
male_tt,Custom,2581,420
male_tt,Custom,2666,420
male_tt,Custom,2746,420
male_tt,Custom,2821,420
male_tt,Custom,2893,420
male_tt,Custom,2962,420
male_tt,Custom,3030,420
male_tt,Custom,3098,420
male_tt,Custom,3164,420
male_tt,Custom,3230,420
male_tt,Custom,3296,420
male_tt,Custom,3361,420
male_tt,Custom,3427,420
male_tt,Custom,3492,420
male_tt,Custom,3558,420
male_tt,Custom,3624,420
male_tt,Custom,3692,420
male_tt,Custom,3761,420
male_tt,Custom,3831,420
male_tt,Custom,3903,420
male_tt,Custom,3976,420
male_tt,Custom,4049,420
male_tt,Custom,4123,420
male_tt,Custom,4197,420
male_tt,Custom,4272,420
male_tt,Custom,4346,420
male_tt,Custom,4421,420
male_tt,Custom,4495,420
male_tt,Custom,4570,420
male_tt,Custom,4645,420
male_tt,Custom,4720,420
male_tt,Custom,4795,420
male_tt,Custom,4869,420
male_tt,Custom,4944,420
male_tt,Custom,5019,420
female_tt,Custom,9,312
female_tt,Custom,57,312
female_tt,Custom,110,312
female_tt,Custom,166,312
female_tt,Custom,225,312
female_tt,Custom,284,312
female_tt,Custom,345,312
female_tt,Custom,406,312
female_tt,Custom,468,312
female_tt,Custom,529,312
female_tt,Custom,591,312
female_tt,Custom,654,312
female_tt,Custom,716,312
female_tt,Custom,778,312
female_tt,Custom,841,312
female_tt,Custom,904,312
female_tt,Custom,967,312
female_tt,Custom,1029,308
female_tt,Custom,1079,308
female_tt,Custom,1121,308
female_tt,Custom,1158,308
female_tt,Custom,1192,308
female_tt,Custom,1224,308
female_tt,Custom,1255,308
female_tt,Custom,1286,308
female_tt,Custom,1317,308
female_tt,Custom,1348,308
female_tt,Custom,1379,308
female_tt,Custom,1410,308
female_tt,Custom,1440,308
female_tt,Custom,1471,308
female_tt,Custom,1502,308
female_tt,Custom,1533,308
female_tt,Custom,1563,308
female_tt,Custom,1594,308
female_tt,Custom,1626,276
female_tt,Custom,1665,276
female_tt,Custom,1706,276
female_tt,Custom,1750,276
female_tt,Custom,1795,276
female_tt,Custom,1845,312
female_tt,Custom,1906,312
female_tt,Custom,1977,312
female_tt,Custom,2053,312
female_tt,Custom,2133,312
female_tt,Custom,2216,312
female_tt,Custom,2301,312
female_tt,Custom,2386,312
female_tt,Custom,2473,312
female_tt,Custom,2559,312
female_tt,Custom,2639,312
female_tt,Custom,2714,312
female_tt,Custom,2784,312
female_tt,Custom,2851,312
female_tt,Custom,2915,312
female_tt,Custom,2978,312
female_tt,Custom,3039,312
female_tt,Custom,3100,312
female_tt,Custom,3160,312
female_tt,Custom,3220,312
female_tt,Custom,3280,312
female_tt,Custom,3340,312
female_tt,Custom,3399,312
female_tt,Custom,3459,312
female_tt,Custom,3518,312
female_tt,Custom,3578,312
female_tt,Custom,3640,312
female_tt,Custom,3702,312
female_tt,Custom,3765,312
female_tt,Custom,3829,312
female_tt,Custom,3896,312
female_tt,Custom,3963,312
female_tt,Custom,4030,312
female_tt,Custom,4098,312
female_tt,Custom,4167,312
female_tt,Custom,4235,312
female_tt,Custom,4304,312
female_tt,Custom,4373,312
female_tt,Custom,4441,312
female_tt,Custom,4510,312
female_tt,Custom,4579,312
female_tt,Custom,4648,312
female_tt,Custom,4717,312
female_tt,Custom,4786,312
female_tt,Custom,4855,312
female_tt,Custom,4924,312
female_tt,Custom,4993,312
male_climber,Custom,11,375
male_climber,Custom,66,375
male_climber,Custom,124,375
male_climber,Custom,184,375
male_climber,Custom,244,375
male_climber,Custom,306,375
male_climber,Custom,367,375
male_climber,Custom,429,375
male_climber,Custom,490,375
male_climber,Custom,552,375
male_climber,Custom,614,375
male_climber,Custom,676,375
male_climber,Custom,738,375
male_climber,Custom,800,375
male_climber,Custom,862,375
male_climber,Custom,925,375
male_climber,Custom,988,375
male_climber,Custom,1046,375
male_climber,Custom,1093,375
male_climber,Custom,1135,375
male_climber,Custom,1173,375
male_climber,Custom,1209,375
male_climber,Custom,1245,375
male_climber,Custom,1280,375
male_climber,Custom,1315,375
male_climber,Custom,1350,375
male_climber,Custom,1385,375
male_climber,Custom,1420,375
male_climber,Custom,1455,375
male_climber,Custom,1490,375
male_climber,Custom,1525,375
male_climber,Custom,1560,375
male_climber,Custom,1595,375
male_climber,Custom,1633,342
male_climber,Custom,1676,342
male_climber,Custom,1723,342
male_climber,Custom,1771,342
male_climber,Custom,1820,375
male_climber,Custom,1880,375
male_climber,Custom,1949,375
male_climber,Custom,2024,375
male_climber,Custom,2101,375
male_climber,Custom,2181,375
male_climber,Custom,2262,375
male_climber,Custom,2344,375
male_climber,Custom,2426,375
male_climber,Custom,2508,375
male_climber,Custom,2588,375
male_climber,Custom,2661,375
male_climber,Custom,2731,375
male_climber,Custom,2797,375
male_climber,Custom,2860,375
male_climber,Custom,2922,375
male_climber,Custom,2982,375
male_climber,Custom,3042,375
male_climber,Custom,3101,375
male_climber,Custom,3161,375
male_climber,Custom,3220,375
male_climber,Custom,3279,375
male_climber,Custom,3338,375
male_climber,Custom,3397,375
male_climber,Custom,3456,375
male_climber,Custom,3515,375
male_climber,Custom,3574,375
male_climber,Custom,3635,375
male_climber,Custom,3697,375
male_climber,Custom,3759,375
male_climber,Custom,3824,375
male_climber,Custom,3889,375
male_climber,Custom,3955,375
male_climber,Custom,4022,375
male_climber,Custom,4088,375
male_climber,Custom,4155,375
male_climber,Custom,4222,375
male_climber,Custom,4290,375
male_climber,Custom,4357,375
male_climber,Custom,4424,375
male_climber,Custom,4491,375
male_climber,Custom,4559,375
male_climber,Custom,4626,375
male_climber,Custom,4693,375
male_climber,Custom,4760,375
male_climber,Custom,4828,375
male_climber,Custom,4895,375
male_climber,Custom,4962,375
male_climber,Custom,5029,375
female_climber,Custom,9,282
female_climber,Custom,57,282
female_climber,Custom,109,282
female_climber,Custom,164,282
female_climber,Custom,219,282
female_climber,Custom,275,282
female_climber,Custom,332,282
female_climber,Custom,389,282
female_climber,Custom,446,282
female_climber,Custom,504,282
female_climber,Custom,561,282
female_climber,Custom,619,282
female_climber,Custom,676,282
female_climber,Custom,734,282
female_climber,Custom,792,282
female_climber,Custom,849,282
female_climber,Custom,908,282
female_climber,Custom,966,282
female_climber,Custom,1025,280
female_climber,Custom,1073,280
female_climber,Custom,1113,280
female_climber,Custom,1148,280
female_climber,Custom,1181,280
female_climber,Custom,1212,280
female_climber,Custom,1243,280
female_climber,Custom,1274,280
female_climber,Custom,1304,280
female_climber,Custom,1335,280
female_climber,Custom,1365,280
female_climber,Custom,1396,280
female_climber,Custom,1426,280
female_climber,Custom,1457,280
female_climber,Custom,1487,280
female_climber,Custom,1518,280
female_climber,Custom,1548,280
female_climber,Custom,1579,280
female_climber,Custom,1609,280
female_climber,Custom,1643,247
female_climber,Custom,1681,247
female_climber,Custom,1722,247
female_climber,Custom,1764,247
female_climber,Custom,1808,247
female_climber,Custom,1858,282
female_climber,Custom,1919,282
female_climber,Custom,1987,282
female_climber,Custom,2059,282
female_climber,Custom,2134,282
female_climber,Custom,2210,282
female_climber,Custom,2288,282
female_climber,Custom,2366,282
female_climber,Custom,2444,282
female_climber,Custom,2523,282
female_climber,Custom,2597,282
female_climber,Custom,2665,282
female_climber,Custom,2730,282
female_climber,Custom,2792,282
female_climber,Custom,2851,282
female_climber,Custom,2908,282
female_climber,Custom,2964,282
female_climber,Custom,3020,282
female_climber,Custom,3075,282
female_climber,Custom,3130,282
female_climber,Custom,3184,282
female_climber,Custom,3239,282
female_climber,Custom,3294,282
female_climber,Custom,3348,282
female_climber,Custom,3403,282
female_climber,Custom,3457,282
female_climber,Custom,3512,282
female_climber,Custom,3567,282
female_climber,Custom,3623,282
female_climber,Custom,3681,282
female_climber,Custom,3739,282
female_climber,Custom,3798,282
female_climber,Custom,3859,282
female_climber,Custom,3921,282
female_climber,Custom,3983,282
female_climber,Custom,4045,282
female_climber,Custom,4108,282
female_climber,Custom,4171,282
female_climber,Custom,4234,282
female_climber,Custom,4297,282
female_climber,Custom,4360,282
female_climber,Custom,4423,282
female_climber,Custom,4486,282
female_climber,Custom,4549,282
female_climber,Custom,4612,282
female_climber,Custom,4675,282
female_climber,Custom,4738,282
female_climber,Custom,4801,282
female_climber,Custom,4864,282
female_climber,Custom,4927,282
female_climber,Custom,4990,282
